"COUB","Country of birth","FBORN","Place of birth","EDU","Education level","AGE","Age","NAT","Citizenship","COU","Country of residence","Value","Flag Codes","Flags"
"SCAC","South and Central America and Caribbean","1","Foreign-born","1","ISCED 0/1/2","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",171436,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","1","ISCED 0/1/2","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",3167471,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","1","ISCED 0/1/2","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",10181082,,
"SCAC","South and Central America and Caribbean","0","Native-born","1","ISCED 0/1/2","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",43340047,,
"SCAC","South and Central America and Caribbean","0","Native-born","1","ISCED 0/1/2","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",43340047,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",6842175,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",43511483,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",3167471,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",53521129,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",1023239,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",106299,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",1498823,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",2628361,,
"SCAC","South and Central America and Caribbean","0","Native-born","3_4","ISCED 5/6","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",7848873,,
"SCAC","South and Central America and Caribbean","0","Native-born","3_4","ISCED 5/6","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",7848873,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",1023239,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",7955172,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",1498823,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",10477234,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",11045909,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",402362,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",7534048,,
"SCAC","South and Central America and Caribbean","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",18982319,,
"SCAC","South and Central America and Caribbean","0","Native-born","ALL_EDU","All levels of education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",62426910,,
"SCAC","South and Central America and Caribbean","0","Native-born","ALL_EDU","All levels of education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",62426910,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",11045909,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",62829272,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",7534048,,
"SCAC","South and Central America and Caribbean","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",81409229,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","2","ISCED 3/4","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",15503,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","2","ISCED 3/4","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",54278,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","2","ISCED 3/4","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",396311,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","2","ISCED 3/4","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",466092,,
"OTHER","Other and unknown places of birth","1","Foreign-born","2","ISCED 3/4","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",15240,,
"OTHER","Other and unknown places of birth","1","Foreign-born","2","ISCED 3/4","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",8905,,
"OTHER","Other and unknown places of birth","1","Foreign-born","2","ISCED 3/4","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",15710,,
"OTHER","Other and unknown places of birth","1","Foreign-born","2","ISCED 3/4","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",39855,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",30743,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",63183,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",412021,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","2","ISCED 3/4","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",505947,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",64843,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",1058687,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",289203,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","99","Unknown education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",1412733,,
"OTHER","Other and unknown places of birth","1","Foreign-born","99","Unknown education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",62649,,
"OTHER","Other and unknown places of birth","1","Foreign-born","99","Unknown education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",7349,,
"OTHER","Other and unknown places of birth","1","Foreign-born","99","Unknown education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",10478,,
"OTHER","Other and unknown places of birth","1","Foreign-born","99","Unknown education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",80476,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",127492,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",1066036,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",299681,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","99","Unknown education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",1493209,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",16851,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",147713,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",328083,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","1","ISCED 0/1/2","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",492647,,
"OTHER","Other and unknown places of birth","1","Foreign-born","1","ISCED 0/1/2","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",22443,,
"OTHER","Other and unknown places of birth","1","Foreign-born","1","ISCED 0/1/2","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",17188,,
"OTHER","Other and unknown places of birth","1","Foreign-born","1","ISCED 0/1/2","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",13325,,
"OTHER","Other and unknown places of birth","1","Foreign-born","1","ISCED 0/1/2","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",52956,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",39294,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",164901,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",341408,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",545603,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","3_4","ISCED 5/6","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",7286,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","3_4","ISCED 5/6","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",26936,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","3_4","ISCED 5/6","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",80704,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","3_4","ISCED 5/6","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",114926,,
"OTHER","Other and unknown places of birth","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",11297,,
"OTHER","Other and unknown places of birth","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",11023,,
"OTHER","Other and unknown places of birth","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",10759,,
"OTHER","Other and unknown places of birth","1","Foreign-born","3_4","ISCED 5/6","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",33079,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",18583,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",37959,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",91463,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",148005,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",104483,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",1287614,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",1094301,,
"OTHER","Other and unknown places of birth","99","Unknown place of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",2486398,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",111629,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",44465,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",50272,,
"OTHER","Other and unknown places of birth","1","Foreign-born","ALL_EDU","All levels of education","ALL_AGE","All ages","ALL_NAT","All citizenships","OTO","OECD - Total",206366,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","2","Citizen of another country","OTO","OECD - Total",216112,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","99","Unknown citizenship status","OTO","OECD - Total",1332079,,
"OTHER","Other and unknown places of birth","ALL_FBORN","All places of birth","ALL_EDU","All levels of education","ALL_AGE","All ages","1","Citizen of the country of residence","OTO","OECD - Total",1144573,,
